ordinal,rank,score,valid,scoreDisplay,competitorId,year,competition
1.0,15.0,45.0,1.0,27:30.00,1762608.0,2023,semifinals
2.0,2.0,96.0,1.0,40,1762608.0,2023,semifinals
3.0,3.0,92.0,1.0,15:11,1762608.0,2023,semifinals
4.0,2.0,96.0,1.0,290,1762608.0,2023,semifinals
5.0,3.0,92.0,1.0,03:25.00,1762608.0,2023,semifinals
6.0,2.0,96.0,1.0,11:12,1762608.0,2023,semifinals
7.0,12.0,56.0,1.0,05:19.00,1762608.0,2023,semifinals
1.0,26.0,12.0,1.0,CAP +111,831559.0,2023,semifinals
2.0,1.0,100.0,1.0,47,831559.0,2023,semifinals
3.0,4.0,88.0,1.0,15:40,831559.0,2023,semifinals
4.0,7.0,76.0,1.0,275,831559.0,2023,semifinals
5.0,2.0,96.0,1.0,03:18.00,831559.0,2023,semifinals
6.0,1.0,100.0,1.0,10:02,831559.0,2023,semifinals
7.0,9.0,68.0,1.0,05:12.27,831559.0,2023,semifinals
